DUNS,SIC1,LOB,SIC1_DESC,SIC2,SIC2_DESC,SIC3,SIC3_DESC,SIC4,SIC4_DESC,SIC5,SIC5_DESC,SIC6,SIC6_DESC,ACD_IND,CHANGE_IND,POI_NAME,FRAN_CD,FRAN_DESC,STREET_ADDRESS,HOUSE_NUMBER,STREET_PREFIX,STREETNAME,STREETTYPE,STREETSUFFIX,STREETLANG,COUNTRY_NAME,CITY,STATE,POSTALCODE,ADMINAREA,FOODTYPE,CHAINID,PHONE,LATITUDE,LONGITUDE,GEO_ACCURACY,NAIC1,NAIC1_DESC,NAIC2,NAIC2_DESC,NAIC3,NAIC3_DESC,NAIC4,NAIC4_DESC,NAIC5,NAIC5_DESC,NAIC6,NAIC6_DESC,STATUS,SUBSID,HIER,DIAS,TSTYLE1,FRAN_CD1,FRAN_DESC1,TSTYLE2,FRAN_CD2,FRAN_DESC2,TSTYLE3,FRAN_CD3,FRAN_DESC3,TSTYLE4,FRAN_CD4,FRAN_DESC4,TSTYLE5,FRAN_CD5,FRAN_DESC5,GLOBAL_ULT,ULT_NAME,GLOBAL_PAR,PAR_NAME,SALES,EMPS_HERE,SQT_FOOTAGE,RPT_DATE,REC_CLASS,COTTAGE,DOM_ULT,TRDSTYL120,MARKET_IND,ADDR_2, 
313297652,73110000,"ADVERTISING AGENCIES, NSK",ADVERTISING AGENCIES,73890305,EXHIBIT CONSTRUCTION BY INDUSTRIAL CONTRACTORS,,,,,,,,,A,9,MESSEGESELLSCHAFT BAUEN & WOHNEN BREMEN MBH,,,SCHWACHHAUSER HEERSTR. 57,,,,,,,GERMANY,BREMEN,,28211,BREMEN,,,4219856290,+53.081623,+008.833451,D,541810,ADVERTISING AGENCIES,561990,ALL OTHER SUPPORT SERVICES,,,,,,,,,1,0,01,008577516,MESSEGESELLSCHAFT BAUEN U. WOH,,,MESSEGESELLSCHAFT BAUEN U.,,,,,,,,,,,,313297652,MESSEGESELLSCHAFT BAUEN & WOHNEN BREMEN MBH,313297652,MESSEGESELLSCHAFT BAUEN & WOHNEN BREMEN MBH,000000000000000,000000000,00000000,101008,,,313297652,MESSEGESELLSCHAFT BAUEN U. WOHNEN BREMEN MBH,M,, 
340710312,79990000,"AMUSEMENT AND RECREATION, NEC, NSK","AMUSEMENT AND RECREATION, NEC",,,,,,,,,,,A,9,DER LECHBRUCKER CHOR,,,SCHONGAUER STR. 21,,,,,,,GERMANY,LECHBRUCK AM SEE,,86983,BAYERN,,,8862774242,+00.000000,-000.000000,S,711219,OTHER SPECTATOR SPORTS,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,340710312,DER LECHBRUCKER CHOR,340710312,DER LECHBRUCKER CHOR,000000000102289,000000002,00000000,080509,,,000000000,,,, 
324479831,72990000,"MISCELLANEOUS PERSONAL SERVICES, NEC, NSK",MISCELLANEOUS PERSONAL SERVICE,,,,,,,,,,,A,9,RITA GERICKE,,,WIESENSTR. 7,,,,,,,GERMANY,REICHSHOF,,51580,NORDRHEIN-WESTFALEN,,,,+00.000000,-000.000000,N,812990,ALL OTHER PERSONAL SERVICES,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,324479831,RITA GERICKE,324479831,RITA GERICKE,000000000114529,000000001,00000000,020626,,,000000000,,,, 
341458669,26730000,"BAGS: PLASTIC, LAMINATED, AND COATED, NSK","BAGS: PLASTIC, LAMINATED, AND COATED",,,,,,,,,,,A,9,CLAUS SOULIER,,,LUDWIG-DILL-STR. 4,,,,,,,GERMANY,KARLSRUHE,,76187,BADEN-W†RTTEMBERG,,,,+00.000000,-000.000000,N,322223,"PLASTICS, FOIL, AND COATED PAP",,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,341458669,CLAUS SOULIER,341458669,CLAUS SOULIER,000000000217874,000000001,00000000,020702,,,000000000,,,, 
341207569,73740000,DATA PROCESSING AND PREPARATION,DATA PROCESSING AND PREPARATION,,,,,,,,,,,A,9,NORDIC-WALKING TREFF DARMSTADT E.V.,,,WEINBERGSTR. 36B,,,,,,,GERMANY,DARMSTADT,,64285,HESSEN,,,615165158,+49.855813,+008.647919,D,518210,"DATA PROCESSING,HOSTING, AND R",,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,341207569,NORDIC-WALKING TREFF DARMSTADT E.V.,341207569,NORDIC-WALKING TREFF DARMSTADT E.V.,000000000132624,000000003,00000000,090206,,,000000000,,M,, 
312760453,86990000,"MEMBERSHIP ORGANIZATIONS, NEC, NSK","MEMBERSHIP ORGANIZATIONS, NEC",,,,,,,,,,,A,9,KINDERGŠRTEN UND-HEIME KINDERGARTEN GRO§HEIDE,,,TH†NERWEG 15,,,,,,,GERMANY,GRO§HEIDE,,26532,NIEDERSACHSEN,,,49368428,+00.000000,-000.000000,S,813990,OTHER SIMILAR ORGANIZATIONS (E,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,312760453,KINDERGŠRTEN UND-HEIME KINDERGARTEN GRO§HEIDE,312760453,KINDERGŠRTEN UND-HEIME KINDERGARTEN GRO§HEIDE,000000000125596,000000001,00000000,080221,,,000000000,,,, 
498595578,59440000,JEWELRY STORES,JEWELRY STORES,,,,,,,,,,,A,9,KORNELIA JOFFE,,,AN DER SPINNEREI 8,,,,,,,GERMANY,FREITAL,,01705,SACHSEN,,,3514602195,+50.976947,+013.623298,S,448310,JEWELRY STORES,,,,,,,,,,,0,0,00,,UHREN & SCHMUCK JOFFE,,,,,,,,,,,,,,,498595578,KORNELIA JOFFE,498595578,KORNELIA JOFFE,000000000096593,000000001,00000000,100920,,,000000000,UHREN & SCHMUCK JOFFE,M,, 
327286980,70110000,"HOTELS AND MOTELS, NSK",HOTELS AND MOTELS,,,,,,,,,,,A,9,RUDOLF DELHEY,,,D†RENER STR. 133A,,,,,,,GERMANY,ESCHWEILER,,52249,NORDRHEIN-WESTFALEN,,,240387250,+50.818648,+006.273601,S,721110,HOTELS (EXCEPT CASINO HOTELS),,,,,,,,,,,0,0,00,,HOTEL ZUR ALTEN BARRIERE,,,,,,,,,,,,,,,327286980,RUDOLF DELHEY,327286980,RUDOLF DELHEY,000000000095652,000000004,00000000,090825,,,000000000,HOTEL ZUR ALTEN BARRIERE,M,, 
340865490,80110000,"OFFICES AND CLINICS OF MEDICAL DOCTORS, N",OFFICES AND CLINICS OF MEDICAL DOCTORS,,,,,,,,,,,A,9,ANDREA JORDAN,,,HEU§WEG 37,,,,,,,GERMANY,HAMBURG,,20255,HAMBURG,,,404015510,+53.553340,+009.992450,Z,621111,OFFICES OF PHYSICIANS (EXCEPT,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,340865490,ANDREA JORDAN,340865490,ANDREA JORDAN,000000000115237,000000002,00000000,080630,,,000000000,,,, 
340280401,82990000,"SCHOOLS AND EDUCATIONAL SERVICES, NEC, NS","SCHOOLS AND EDUCATIONAL SERVICES, NEC",,,,,,,,,,,A,9,C.W. LAWRENCE,,,BREHMSTR. 87,,,,,,,GERMANY,D†SSELDORF,,40239,NORDRHEIN-WESTFALEN,,,211633196,+00.000000,-000.000000,S,611699,ALL OTHER MISCELLANEOUS SCHOOL,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,340280401,C.W. LAWRENCE,340280401,C.W. LAWRENCE,000000000152786,000000001,00000000,080404,,,000000000,,,, 
331984971,50390000,"CONSTRUCTION MATERIALS, NEC, NSK","CONSTRUCTION MATERIALS, NEC",,,,,,,,,,,A,9,EUGEN SCHMITT GMBH & CO. KG SYSTEMHALLENVERTRIEB,,,DR.-HUMPERT-STR. 41,,,,,,,GERMANY,MUDAU,,69427,BADEN-W†RTTEMBERG,,,628492160,+49.527928,+009.206698,D,423390,OTHER CONSTRUCTION MATERIAL ME,,,,,,,,,,,0,0,00,,EUGEN SCHMITT  SYSTEMHALLENVER,,,,,,,,,,,,,,,331984971,EUGEN SCHMITT GMBH & CO. KG SYSTEMHALLENVERTRIEB,331984971,EUGEN SCHMITT GMBH & CO. KG SYSTEMHALLENVERTRIEB,000000000430969,000000004,00000000,100125,,,000000000,EUGEN SCHMITT  SYSTEMHALLENVERTRIEB,M,, 
318299815,15310000,"OPERATIVE BUILDERS, NSK",OPERATIVE BUILDERS,,,,,,,,,,,A,9,H. VOGEL BAUUNTERNEHMEN GMBH,,,UNTERZETTLITZ 15,,,,,,,GERMANY,KULMBACH,,95326,BAYERN,,,92217969,+50.075307,+011.431322,D,236117,NEW HOUSING OPERATIVE BUILDERS,,,,,,,,,,,1,0,01,005846659,,,,,,,,,,,,,,,,318299815,H. VOGEL BAUUNTERNEHMEN GMBH,318299815,H. VOGEL BAUUNTERNEHMEN GMBH,000000005944400,000000000,00000000,101019,,,318299815,,M,, 
326538568,59620000,"MERCHANDISING MACHINE OPERATORS, NSK",MERCHANDISING MACHINE OPERATORS,,,,,,,,,,,A,9,PETRA BEICHT,,,STROMBERGER STR. 6A,,,,,,,GERMANY,D…RREBACH,,55444,RHEINLAND-PFALZ,,,,+00.000000,-000.000000,N,454210,VENDING MACHINE OPERATORS,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,326538568,PETRA BEICHT,326538568,PETRA BEICHT,000000000119565,000000001,00000000,020704,,,000000000,,,, 
312556184,61620000,"MORTGAGE BANKERS AND CORRESPONDENTS, NSK",MORTGAGE BANKERS AND LOAN CORRESPONDENTS,,,,,,,,,,,A,9,CAM VIER PRIVATE EQUITY GMBH & CO. KG,,,ZEPPELINSTR. 4-8,,,,,,,GERMANY,K…LN,,50667,NORDRHEIN-WESTFALEN,,,2219370850,+50.936850,+006.948860,D,522390,OTHER ACTIVITIES RELATED TO CR,,,,,,,,,,,0,0,00,,CAM VIER PRIVATE EQUITY GMBH &,,,,,,,,,,,,,,,312556184,CAM VIER PRIVATE EQUITY GMBH & CO. KG,312556184,CAM VIER PRIVATE EQUITY GMBH & CO. KG,000000000420161,000000001,00000000,101028,,,000000000,CAM VIER PRIVATE EQUITY GMBH & CO. KG,M,, 
344498571,50450000,"COMPUTERS, PERIPHERALS, AND SOFTWARE, NSK","COMPUTERS, PERIPHERALS, AND SOFTWARE",50440100,CALCULATING MACHINES,57340200,COMPUTER SOFTWARE AND ACCESSORIES,,,73740100,COMPUTER PROCESSING SERVICES,,,A,9,STEFAN MEHREN,,,FRANKFURTER LANDSTR. 196,,,,,,,GERMANY,DARMSTADT,,64291,HESSEN,,,61516604840,+49.913826,+008.654553,D,423430,COMPUTER AND COMPUTER PERIPHER,423420,OFFICE EQUIPMENT MERCHANT WHOL,443120,COMPUTER AND SOFTWARE STORES,,,518210,"DATA PROCESSING,HOSTING, AND R",,,0,0,00,,PMP CAD & EDV-ZUBEHšR,,,,,,,,,,,,,,,344498571,STEFAN MEHREN,344498571,STEFAN MEHREN,000000000802776,000000003,00000000,100331,,,000000000,PMP CAD & EDV-ZUBEHšR,M,, 
332994557,99990000,NONCLASSIFIABLE ESTABLISHMENTS,NONCLASSIFIABLE ESTABLISHMENTS,,,,,,,,,,,A,9,TONY ALEXANDER IMMOBILIEN-SERVICE DELITZSCH,,,ZSCHERNGASSE 2,,,,,,,GERMANY,DELITZSCH,,04509,SACHSEN,,,,+00.000000,-000.000000,N,999990,UNCLASSIFIED ESTABLISHMENTS,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,332994557,TONY ALEXANDER IMMOBILIEN-SERVICE DELITZSCH,332994557,TONY ALEXANDER IMMOBILIEN-SERVICE DELITZSCH,000000000000000,000000000,00000000,040520,,,000000000,,,, 
341410356,87110000,"ENGINEERING SERVICES, NSK",ENGINEERING SERVICES,,,,,,,,,,,A,9,PROF. DR. ALFRED SCHMITZ,,,FUGGERSTR. 3,,,,,,,GERMANY,KORSCHENBROICH,,41352,NORDRHEIN-WESTFALEN,,,21614029632,+51.194431,+006.504498,S,541330,ENGINEERING SERVICES,,,,,,,,,,,0,0,00,,TAC - TECHNISCHE AKUSTIK,,,,,,,,,,,,,,,341410356,PROF. DR. ALFRED SCHMITZ,341410356,PROF. DR. ALFRED SCHMITZ,000000000540400,000000006,00000000,100816,,,000000000,TAC - TECHNISCHE AKUSTIK,M,, 
333443542,87110000,"ENGINEERING SERVICES, NSK",ENGINEERING SERVICES,,,,,,,,,,,A,9,FFT EDAG PRODUKTIONSSYSTEME GMBH & CO. KG,,,MORSESTR. 9,,,,,,,GERMANY,K…LN,,50769,NORDRHEIN-WESTFALEN,,,,+00.000000,-000.000000,N,541330,ENGINEERING SERVICES,,,,,,,,,,,2,0,03,000980890,,,,,,,,,,,,,,,,344351403,ATON GMBH,315516075,FFT EDAG PRODUKTIONSSYSTEME GMBH & CO. KG,000000000000000,000000010,00000000,051026,,,344351403,,,, 
341439501,56990000,MISCELLANEOUS APPAREL AND ACCESSORY STORE,MISCELLANEOUS APPAREL AND ACCESSORY STORES,,,,,,,,,,,A,9,CHRISTIAN SCHMIDT,,,J†HNSDORFER STR. 11,,,,,,,GERMANY,RANGSDORF,,15834,BRANDENBURG,,,33708914381,+52.294506,+013.417177,D,448150,CLOTHING ACCESSORIES STORES,,,,,,,,,,,0,0,00,,CAMPING-PAPST.DE,,,,,,,,,,,,,,,341439501,CHRISTIAN SCHMIDT,341439501,CHRISTIAN SCHMIDT,000000000129677,000000001,00000000,100913,,,000000000,CAMPING-PAPST.DE,M,, 
498035120,57310000,"RADIO, TELEVISION, AND ELECTRONIC STORES","RADIO, TELEVISION, AND ELECTRONIC STORES",,,,,,,,,,,A,9,BRELEWSKI HANS J.,,,MONDSTR. 4,,,,,,,GERMANY,ASCHHEIM,,85609,BAYERN,,,,+00.000000,-000.000000,N,443112,"RADIO, TELEVISION, AND OTHER E",,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,498035120,BRELEWSKI HANS J.,498035120,BRELEWSKI HANS J.,000000000116532,000000001,00000000,001116,,,000000000,,,, 
322154543,87210000,"ACCOUNTING, AUDITING, AND BOOKKEEPING","ACCOUNTING, AUDITING, AND BOOKKEEPING",,,,,,,,,,,A,9,FIBUS STEUERBERATUNGSGES.,,,EISENZAHNSTR. 16,,,,,,,GERMANY,BERLIN,,10709,BERLIN,,,,+00.000000,-000.000000,S,541219,OTHER ACCOUNTING SERVICES,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,322154543,FIBUS STEUERBERATUNGSGES.,322154543,FIBUS STEUERBERATUNGSGES.,000000000118237,000000001,00000000,061018,,,000000000,,,, 
313236754,50440000,OFFICE EQUIPMENT,OFFICE EQUIPMENT,,,,,,,,,,,A,9,BITS + BYTES COMPUTER BERGHAEUSER & TIELMANN GMBH & CO. KG,,,WESTERWALDSTR. 36,,,,,,,GERMANY,HERBORN,,35745,HESSEN,,,277294990,+50.677608,+008.300490,D,423420,OFFICE EQUIPMENT MERCHANT WHOL,,,,,,,,,,,2,0,01,001593335,BITS + BYTES COMPUTER BERGHŠUS,,,,,,,,,,,,,,,343262846,BITS + BYTES COMPUTER BERGHAEUSER & TIELMANN GMBH & CO. KG,343262846,BITS + BYTES COMPUTER BERGHAEUSER & TIELMANN GMBH & CO. KG,000000000000000,000000000,00000000,090523,,,343262846,BITS + BYTES COMPUTER BERGHŠUSER + TIELMANN GMBH & CO. KG,M,, 
342358848,32290000,"PRESSED AND BLOWN GLASS, NEC, NSK","PRESSED AND BLOWN GLASS, NEC",57190104,CROCKERY,,,,,,,,,A,9,KATHARINA ORT,,,HAUPTSTR. 38,,,,,,,GERMANY,HERZOGENAURACH,,91074,BAYERN,,,913263637,+49.569647,+010.879809,D,327212,OTHER PRESSED AND BLOWN GLASS,442299,ALL OTHER HOME FURNISHINGS STO,,,,,,,,,0,0,00,,KATHARINA ORT TšPFEREI,,,,,,,,,,,,,,,342358848,KATHARINA ORT,342358848,KATHARINA ORT,000000000127208,000000001,00000000,100315,,,000000000,KATHARINA ORT TšPFEREI,M,, 
340788068,89990000,"SERVICES, NEC, NSK","SERVICES, NEC",,,,,,,,,,,A,9,HEINRICH SCHREIBER,,,KLOSTERSTR. 16,,,,,,,GERMANY,KRONACH,,96317,BAYERN,,,926161406,+00.000000,-000.000000,S,541990,"ALL OTHER PROFESSIONAL, SCIENT",,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,340788068,HEINRICH SCHREIBER,340788068,HEINRICH SCHREIBER,000000000120416,000000002,00000000,080528,,,000000000,,,, 
314453130,54990000,"MISCELLANEOUS FOOD STORES, NSK",MISCELLANEOUS FOOD STORES,,,,,,,,,,,A,9,GETRŠNKE NORDMANN GMBH,,,LESSINGSTR. 6,,,,,,,GERMANY,DELMENHORST,,27753,NIEDERSACHSEN,,,422156061,+00.000000,-000.000000,N,445299,ALL OTHER SPECIALTY FOOD STORE,,,,,,,,,,,2,0,02,009324508,,,,,,,,,,,,,,,,315209085,NORDMANN VERWALTUNGSGES. MBH & CO.KG,329726954,GETRŠNKE NORDMANN GMBH,000000000000000,000000000,00000000,070615,,,315209085,,,, 
332503721,07810000,"LANDSCAPE COUNSELING AND PLANNING, NSK",LANDSCAPE COUNSELING AND PLANNING,,,,,,,,,,,A,9,KURT MARONN,,,AM WŠLDCHEN 3,,,,,,,GERMANY,DESSAU-RO§LAU,,06861,SACHSEN-ANHALT,,,3490182544,+00.000000,-000.000000,N,541320,LANDSCAPE ARCHITECTURAL SERVIC,,,,,,,,,,,1,0,01,007542662,,,,,,,,,,,,,,,,332503721,KURT MARONN,332503721,KURT MARONN,000000000264440,000000000,00000000,061201,,,332503721,,M,, 
340264202,59940000,"NEWS DEALERS AND NEWSSTANDS, NSK",NEWS DEALERS AND NEWSSTANDS,,,,,,,,,,,A,9,ANITA LINDSTŠDT,,,BUNDESALLEE 55,,,,,,,GERMANY,BERLIN,,10715,BERLIN,,,3081006398,+00.000000,-000.000000,S,451212,NEWS DEALERS AND NEWSSTANDS,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,340264202,ANITA LINDSTŠDT,340264202,ANITA LINDSTŠDT,000000000116532,000000001,00000000,080402,,,000000000,,,, 
340030944,87110000,"ENGINEERING SERVICES, NSK",ENGINEERING SERVICES,,,,,,,,,,,A,9,FREYLER INDUSTRIEBAU GMBH,,,IN DER LACHE 9,,,,,,,GERMANY,VILLINGEN-SCHWENNINGEN,,78056,BADEN-W†RTTEMBERG,,,772097300,+00.000000,-000.000000,N,541330,ENGINEERING SERVICES,,,,,,,,,,,2,0,01,005014197,,,,,,,,,,,,,,,,315594838,FREYLER INDUSTRIEBAU GMBH,315594838,FREYLER INDUSTRIEBAU GMBH,000000000000000,000000000,00000000,080315,,,315594838,,,, 
333402167,62820000,INVESTMENT ADVICE,INVESTMENT ADVICE,65310200,REAL ESTATE MANAGERS,,,,,,,,,A,9,WOHNALTERNATIVE AG,,,ABTNAUNDORFER STR. 3,,,,,,,GERMANY,LEIPZIG,,04347,SACHSEN,,,,+51.361333,+012.418134,D,523930,INVESTMENT ADVICE,531210,OFFICES OF REAL ESTATE AGENTS,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,333402167,WOHNALTERNATIVE AG,333402167,WOHNALTERNATIVE AG,000000000204001,000000001,00000000,100511,,,000000000,,M,, 
341293548,87120000,ARCHITECTURAL SERVICES,ARCHITECTURAL SERVICES,,,,,,,,,,,A,9,SUITBERT SCHULTE UND NICOLE SCHULTE,,,AM SONNENHUT 197,,,,,,,GERMANY,K…LN,,51109,NORDRHEIN-WESTFALEN,,,2217328269,+50.942643,+007.053723,S,541310,ARCHITECTURAL SERVICES,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,341293548,SUITBERT SCHULTE UND NICOLE SCHULTE,341293548,SUITBERT SCHULTE UND NICOLE SCHULTE,000000000231355,000000005,00000000,090324,,,000000000,,M,, 
328200696,56990000,MISCELLANEOUS APPAREL AND ACCESSORY STORE,MISCELLANEOUS APPAREL AND ACCESSORY STORES,,,56329903,COSTUME JEWELRY,,,,,,,A,9,SPUTNIK MODE GMBH,,,VIKTORIASTR. 43H-91,,,,,,,GERMANY,HANNOVER,,30451,NIEDERSACHSEN,,,5112107045,+52.371573,+009.708190,S,448150,CLOTHING ACCESSORIES STORES,,,448150,CLOTHING ACCESSORIES STORES,,,,,,,0,0,00,,,,,,,,,,,,,,,,,328200696,SPUTNIK MODE GMBH,328200696,SPUTNIK MODE GMBH,000000000183736,000000002,00000000,100712,,,000000000,,M,, 
507191869,87410000,"MANAGEMENT SERVICES, NSK",MANAGEMENT SERVICES,,,,,,,,,,,A,9,FORSCHUNGSGRUPPE PRM VERWALTUNGS-GMBH,,,DAMMTORSTR. 14,,,,,,,GERMANY,HAMBURG,,20354,HAMBURG,,,403550750,+53.556611,+009.988073,S,561110,OFFICE ADMINISTRATIVE SERVICES,,,,,,,,,,,0,0,00,,FORSCHUNGSGRUPPE PRM VERWALTUN,,,,,,,,,,,,,,,507191869,FORSCHUNGSGRUPPE PRM VERWALTUNGS-GMBH,507191869,FORSCHUNGSGRUPPE PRM VERWALTUNGS-GMBH,000000000210756,000000001,00000000,100619,,,000000000,FORSCHUNGSGRUPPE PRM VERWALTUNGS-GMBH,M,, 
340280461,59410000,"SPORTING GOODS AND BICYCLE SHOPS, NSK",SPORTING GOODS AND BICYCLE SHOPS,,,,,,,,,,,A,9,J†RGEN REISSIG,,,HAUPTSTR. 41,,,,,,,GERMANY,EPFENBACH,,74925,BADEN-W†RTTEMBERG,,,7263911014,+00.000000,-000.000000,S,451110,SPORTING GOODS STORES,,,,,,,,,,,0,0,00,,TAUCHSPORT REISSIG,,,,,,,,,,,,,,,340280461,J†RGEN REISSIG,340280461,J†RGEN REISSIG,000000000172208,000000001,00000000,080405,,,000000000,TAUCHSPORT REISSIG,,, 
340394199,67990000,"INVESTORS, NEC","INVESTORS, NEC",,,,,,,,,,,A,9,HSI GMBH,,,SIEBENKREUZERWEG 15,,,,,,,GERMANY,BAD SAULGAU,,88348,BADEN-W†RTTEMBERG,,,36143029750,+48.014659,+009.487466,D,523910,MISCELLANEOUS INTERMEDIATION,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,340394199,HSI GMBH,340394199,HSI GMBH,000000000228319,000000001,00000000,101018,,,000000000,,M,, 
318810934,70110000,"HOTELS AND MOTELS, NSK",HOTELS AND MOTELS,,,,,,,,,,,A,9,RENATE SCHOTTEN,,,RHEINSTR. 113,,,,,,,GERMANY,BR†HL,,50321,NORDRHEIN-WESTFALEN,,,,+00.000000,-000.000000,N,721110,HOTELS (EXCEPT CASINO HOTELS),,,,,,,,,,,0,0,00,,KURFUERSTEN-ECK,,,,,,,,,,,,,,,318810934,RENATE SCHOTTEN,318810934,RENATE SCHOTTEN,000000000083696,000000001,00000000,010626,,,000000000,KURFUERSTEN-ECK,,, 
340543254,86610000,RELIGIOUS ORGANIZATIONS,RELIGIOUS ORGANIZATIONS,,,,,,,,,,,A,9,KATH. KIRCHE ST. BONIFATIUS,,,AMAKERMARKT 1,,,,,,,GERMANY,L†TJENBURG,,24321,SCHLESWIG-HOLSTEIN,,,43819570,+00.000000,-000.000000,S,813110,RELIGIOUS ORGANIZATIONS,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,340543254,KATH. KIRCHE ST. BONIFATIUS,340543254,KATH. KIRCHE ST. BONIFATIUS,000000000196810,000000002,00000000,080505,,,000000000,,,, 
332732775,07610000,"FARM LABOR CONTRACTORS, NSK",FARM LABOR CONTRACTORS,,,,,,,,,,,A,9,CHRISTIAN LEGDE,,,DORFSTR. 26,,,,,,,GERMANY,BESERITZ,,17039,MECKLENBURG-VORPOMMERN,,,396012820,+53.701689,+013.456210,S,115115,FARM LABOR CONTRACTORS AND CRE,,,,,,,,,,,0,0,00,,LEGDE LAND- UND KOMMUNALTECHNI,,,,,,,,,,,,,,,332732775,CHRISTIAN LEGDE,332732775,CHRISTIAN LEGDE,000000001618500,000000013,00000000,100204,,,000000000,LEGDE LAND- UND KOMMUNALTECHNISCHE LOHNARBEITEN,M,, 
322316522,73130000,"RADIO, TELEVISION, PUBLISHER REPRESENTATI","RADIO, TELEVISION, PUBLISHER REPRESENTATIVES",,,,,,,,,,,A,9,DETLEF BUSCH,,,HACKLENBURG 3,,,,,,,GERMANY,M†NSTER,,48147,NORDRHEIN-WESTFALEN,,,,+00.000000,-000.000000,N,541840,MEDIA REPRESENTATIVES,,,,,,,,,,,0,0,00,,TELEPRODUKTION DETLEF BUSCH,,,,,,,,,,,,,,,322316522,DETLEF BUSCH,322316522,DETLEF BUSCH,000000000199926,000000002,00000000,020715,,,000000000,TELEPRODUKTION DETLEF BUSCH,,, 
340171151,51490000,"GROCERIES AND RELATED PRODUCTS, NEC, NSK","GROCERIES AND RELATED PRODUCTS, NEC",,,,,,,,,,,A,9,GETRŠNKEVERTRIEB SPLETT GMBH,,,HOFWIESENSTR. 131,,,,,,,GERMANY,CRAILSHEIM,,74564,BADEN-W†RTTEMBERG,,,98519486,+49.141947,+010.027217,S,424490,OTHER GROCERY AND RELATED PROD,,,,,,,,,,,2,0,01,005335102,,,,,,,,,,,,,,,,319654679,GETRŠNKEVERTRIEB SPLETT GMBH,319654679,GETRŠNKEVERTRIEB SPLETT GMBH,000000000000000,000000000,00000000,091120,,,319654679,,M,, 
343850447,73890000,"BUSINESS SERVICES, NEC, NSK","BUSINESS SERVICES, NEC",,,,,,,,,,,A,9,ALOIS KONRAD MERK,,,KEMMATHEN 13,,,,,,,GERMANY,ARBERG,,91722,BAYERN,,,,+49.134671,+010.615092,S,561499,ALL OTHER BUSINESS SUPPORT SER,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,343850447,ALOIS KONRAD MERK,343850447,ALOIS KONRAD MERK,000000000145018,000000002,00000000,091027,,,000000000,,M,, 
326240954,34710000,PLATING AND POLISHING,PLATING AND POLISHING,,,,,,,,,,,A,9,HERBERT HAHN,,,BIEDENKAMP 11A,,,,,,,GERMANY,GLINDE,,21509,SCHLESWIG-HOLSTEIN,,,4060876565,+53.548288,+010.228305,D,332813,"ELECTROPLATING, PLATING, POLIS",,,,,,,,,,,0,0,00,,BST OBERFLAECHENTECHNIK,,,BST OBERFLŠCHENTECHNIK,,,,,,,,,,,,326240954,HERBERT HAHN,326240954,HERBERT HAHN,000000000725088,000000007,00000000,100315,,,000000000,BST OBERFLAECHENTECHNIK,M,, 
327806220,59990000,"MISCELLANEOUS RETAIL STORES, NEC, NSK","MISCELLANEOUS RETAIL STORES, NEC",17319903,GENERAL ELECTRICAL CONTRACTOR,,,,,,,,,A,9,MATTHIAS UND PETER BACH,,,AUGUST-GAISER-STR. 1,,,,,,,GERMANY,OBERNDORF AM NECKAR,,78727,BADEN-W†RTTEMBERG,,,74233783,+48.288533,+008.554414,D,453998,ALL OTHER MISCELLANEOUS STORE,238210,ELECTRICAL CONTRACTORS,,,,,,,,,0,0,00,,ELEKTRO BACH,,,,,,,,,,,,,,,327806220,MATTHIAS UND PETER BACH,327806220,MATTHIAS UND PETER BACH,000000000278510,000000001,00000000,090609,,,000000000,ELEKTRO BACH,M,, 
323744789,50390000,"CONSTRUCTION MATERIALS, NEC, NSK","CONSTRUCTION MATERIALS, NEC",,,,,,,,,,,A,9,ZERSEN GMBH &CO BAUSTOFFE,,,FRIEDRICHSTŠDTER STR. 3-7,,,,,,,GERMANY,RENDSBURG,,24768,SCHLESWIG-HOLSTEIN,,,,+00.000000,-000.000000,S,423390,OTHER CONSTRUCTION MATERIAL ME,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,323744789,ZERSEN GMBH &CO BAUSTOFFE,323744789,ZERSEN GMBH &CO BAUSTOFFE,000000000215217,000000002,00000000,061206,,,000000000,,,, 
